# name, tgt sunk, tgt tons, subsDmgd, subsSunk, subsSpotted, subsRTB, subsPromoted
Wolfpack WF1426(4 boats),2,12,0,0,0,0,0
Wolfpack WF1427(4 boats),6,37,0,0,0,0,0
Wolfpack WF1428(4 boats),4,26,0,0,0,0,0
Wolfpack WF1429(4 boats),5,29,0,0,0,0,0
Wolfpack WF1430(4 boats),1,10,3,0,1,2,2
Wolfpack WF1431(4 boats),3,25,0,0,1,0,0
Wolfpack WF1432(4 boats),7,45,0,0,0,0,0
Wolfpack WF1433(4 boats),7,31,0,0,0,0,0
Wolfpack WF1434(4 boats),0,0,2,0,1,1,1
Wolfpack WF1435(4 boats),0,0,4,0,1,2,2
Wolfpack WF1436(4 boats),4,20,1,0,0,0,0
Wolfpack WF1437(4 boats),4,21,1,0,1,0,0
Wolfpack WF1438(4 boats),2,11,0,0,0,0,0
Wolfpack WF1439(4 boats),5,35,0,0,1,0,0
Wolfpack WF1440(4 boats),2,12,0,0,0,0,0
Wolfpack WF1441(4 boats),6,42,2,0,0,0,0
Wolfpack WF1442(4 boats),6,27,0,0,1,0,0
Wolfpack WF1443(4 boats),4,24,0,0,0,0,0
Wolfpack WF1444(4 boats),3,23,1,0,0,0,0
Wolfpack WF1445(4 boats),6,28,3,0,2,3,3
Wolfpack WF1446(4 boats),2,15,1,0,1,0,0
Wolfpack WF1447(4 boats),5,28,1,1,0,1,1
Wolfpack WF1448(4 boats),6,29,0,0,0,0,0
Wolfpack WF1449(4 boats),5,35,0,0,0,0,0
Wolfpack WF1450(4 boats),3,14,1,0,0,0,0
Wolfpack WF1451(4 boats),6,33,0,0,0,0,0
Wolfpack WF1452(4 boats),3,13,1,0,1,0,0
Wolfpack WF1453(4 boats),2,7,0,0,0,0,0
Wolfpack WF1454(4 boats),2,15,2,0,0,1,1
Wolfpack WF1455(4 boats),9,53,0,0,0,0,0
Wolfpack WF1456(4 boats),3,24,0,0,0,0,0
Wolfpack WF1457(4 boats),1,3,2,0,1,0,0
Wolfpack WF1458(4 boats),2,12,0,0,0,0,0
Wolfpack WF1459(4 boats),1,4,1,1,1,0,0
Wolfpack WF1460(4 boats),3,12,1,0,0,0,0
Wolfpack WF1461(4 boats),1,5,2,0,1,2,2
Wolfpack WF1462(4 boats),4,33,1,0,0,1,1
Wolfpack WF1463(4 boats),4,34,0,0,0,0,0
Wolfpack WF1464(4 boats),1,10,1,2,0,1,1
Wolfpack WF1465(4 boats),5,31,2,0,0,0,0
Wolfpack WF1466(4 boats),8,46,1,0,1,1,1
Wolfpack WF1467(4 boats),5,33,0,0,1,0,0
Wolfpack WF1468(4 boats),2,16,0,0,0,0,0
Wolfpack WF1469(4 boats),4,17,2,0,0,0,0
Wolfpack WF1470(4 boats),1,8,2,0,0,2,2
Wolfpack WF1471(4 boats),2,15,3,0,0,2,2
Wolfpack WF1472(4 boats),4,19,1,0,2,0,0
Wolfpack WF1473(4 boats),6,47,0,0,1,0,0
Wolfpack WF1474(4 boats),2,21,0,0,0,0,0
Wolfpack WF1475(4 boats),3,11,1,1,1,1,1
Wolfpack WF1476(4 boats),3,22,0,0,0,0,0
Wolfpack WF1477(4 boats),4,17,0,0,1,0,0
Wolfpack WF1478(4 boats),2,17,2,0,1,0,0
Wolfpack WF1479(4 boats),5,22,0,0,0,0,0
Wolfpack WF1480(4 boats),7,32,0,0,0,0,0
Wolfpack WF1481(4 boats),4,31,1,0,1,0,0
Wolfpack WF1482(4 boats),3,22,0,0,1,0,0
Wolfpack WF1483(4 boats),0,0,1,0,0,0,0
Wolfpack WF1484(4 boats),4,39,0,0,0,0,0
Wolfpack WF1485(4 boats),6,33,0,0,0,0,0
Wolfpack WF1486(4 boats),5,37,1,0,0,1,1
Wolfpack WF1487(4 boats),2,14,3,0,0,0,0
Wolfpack WF1488(4 boats),6,31,1,0,1,1,1
Wolfpack WF1489(4 boats),0,0,0,1,1,0,0
Wolfpack WF1490(4 boats),2,16,3,1,0,1,1
Wolfpack WF1491(4 boats),7,46,1,0,0,0,0
Wolfpack WF1492(4 boats),4,30,1,1,0,1,1
Wolfpack WF1493(4 boats),5,32,0,0,0,0,0
Wolfpack WF1494(4 boats),2,11,2,0,0,2,2
Wolfpack WF1495(4 boats),2,14,1,1,2,1,1
Wolfpack WF1496(4 boats),4,35,2,0,1,1,1
Wolfpack WF1497(4 boats),5,23,2,0,0,1,1
Wolfpack WF1498(4 boats),2,19,1,0,0,0,0
Wolfpack WF1499(4 boats),4,24,1,0,0,0,0
Wolfpack WF1500(4 boats),3,12,0,0,1,0,0
Wolfpack WF1501(4 boats),2,12,2,0,1,2,2
Wolfpack WF1502(4 boats),1,10,3,0,1,0,0
Wolfpack WF1503(4 boats),5,36,0,0,0,0,0
Wolfpack WF1504(4 boats),5,30,0,0,0,0,0
Wolfpack WF1505(4 boats),2,10,0,0,0,0,0
Wolfpack WF1506(4 boats),4,21,0,0,0,0,0
Wolfpack WF1507(4 boats),2,11,2,0,0,1,1
Wolfpack WF1508(4 boats),7,41,0,0,0,0,0
Wolfpack WF1509(4 boats),10,76,0,0,0,0,0
Wolfpack WF1510(4 boats),1,6,3,0,1,1,1
Wolfpack WF1511(4 boats),1,5,1,0,2,1,1
Wolfpack WF1512(4 boats),5,25,0,0,0,0,0
Wolfpack WF1513(4 boats),7,31,2,0,0,1,1
Wolfpack WF1514(4 boats),3,26,1,0,1,0,0
Wolfpack WF1515(4 boats),11,46,0,0,0,0,0
Wolfpack WF1516(4 boats),3,13,3,0,0,2,2
Wolfpack WF1517(4 boats),3,19,1,0,0,1,1
Wolfpack WF1518(4 boats),4,27,0,0,0,0,0
Wolfpack WF1519(4 boats),3,15,1,0,0,1,1
Wolfpack WF1520(4 boats),3,20,0,0,0,0,0
Wolfpack WF1521(4 boats),4,25,2,0,1,1,1
Wolfpack WF1522(4 boats),2,16,0,0,1,0,0
Wolfpack WF1523(4 boats),5,22,0,0,0,0,0
Wolfpack WF1524(4 boats),4,22,0,0,1,0,0
Wolfpack WF1525(4 boats),10,61,0,0,0,0,0
Wolfpack WF1526(4 boats),2,11,0,0,0,0,0
Wolfpack WF1527(4 boats),4,17,0,0,0,0,0
Wolfpack WF1528(4 boats),3,13,0,0,0,0,0
Wolfpack WF1529(4 boats),7,48,0,0,0,0,0
Wolfpack WF1530(4 boats),1,5,2,0,0,0,0
Wolfpack WF1531(4 boats),3,22,3,0,0,0,0
Wolfpack WF1532(4 boats),1,5,1,1,1,0,0
Wolfpack WF1533(4 boats),5,34,0,0,0,0,0
Wolfpack WF1534(4 boats),4,19,2,0,1,0,0
Wolfpack WF1535(4 boats),4,27,0,0,0,0,0
Wolfpack WF1536(4 boats),0,0,0,0,1,0,0
Wolfpack WF1537(4 boats),4,18,2,0,0,0,0
Wolfpack WF1538(4 boats),2,13,3,0,0,0,0
Wolfpack WF1539(4 boats),7,33,2,0,0,2,2
Wolfpack WF1540(4 boats),5,30,0,0,0,0,0
Wolfpack WF1541(4 boats),4,24,0,0,0,0,0
Wolfpack WF1542(4 boats),2,15,1,0,0,1,1
Wolfpack WF1543(4 boats),3,18,2,0,1,2,2
Wolfpack WF1544(4 boats),9,37,0,0,0,0,0
Wolfpack WF1545(4 boats),1,5,0,2,0,0,0
Wolfpack WF1546(4 boats),5,39,1,0,1,1,1
Wolfpack WF1547(4 boats),1,6,0,1,1,0,0
Wolfpack WF1548(4 boats),0,0,2,0,2,1,1
Wolfpack WF1549(4 boats),4,28,1,0,1,0,0
Wolfpack WF1550(4 boats),6,29,0,0,0,0,0
Wolfpack WF1551(4 boats),5,36,0,0,0,0,0
Wolfpack WF1552(4 boats),1,7,2,1,0,1,1
Wolfpack WF1553(4 boats),4,27,1,0,0,0,0
Wolfpack WF1554(4 boats),4,35,0,1,1,0,0
Wolfpack WF1555(4 boats),6,37,0,0,0,0,0
Wolfpack WF1556(4 boats),2,11,0,0,0,0,0
Wolfpack WF1557(4 boats),4,35,1,0,0,1,1
Wolfpack WF1558(4 boats),4,31,1,0,0,1,1
Wolfpack WF1559(4 boats),1,5,1,0,1,1,1
Wolfpack WF1560(4 boats),4,25,3,0,0,3,3
Wolfpack WF1561(4 boats),3,22,4,0,0,3,3
Wolfpack WF1562(4 boats),6,21,1,0,0,0,0
Wolfpack WF1563(4 boats),7,32,0,0,0,0,0
Wolfpack WF1564(4 boats),5,29,0,0,0,0,0
Wolfpack WF1565(4 boats),5,47,0,0,0,0,0
Wolfpack WF1566(4 boats),0,0,1,2,2,1,1
Wolfpack WF1567(4 boats),4,30,0,0,0,0,0
Wolfpack WF1568(4 boats),1,3,2,1,1,1,1
Wolfpack WF1569(4 boats),6,38,1,0,0,1,1
Wolfpack WF1570(4 boats),4,23,0,0,1,0,0
Wolfpack WF1571(4 boats),0,0,0,2,1,0,0
Wolfpack WF1572(4 boats),3,18,1,0,2,0,0
Wolfpack WF1573(4 boats),4,34,0,0,0,0,0
Wolfpack WF1574(4 boats),8,52,0,0,0,0,0
Wolfpack WF1575(4 boats),7,34,0,0,0,0,0
Wolfpack WF1576(4 boats),3,13,1,1,0,1,1
Wolfpack WF1577(4 boats),1,10,1,0,1,1,1
Wolfpack WF1578(4 boats),5,35,0,0,0,0,0
Wolfpack WF1579(4 boats),6,58,0,0,0,0,0
Wolfpack WF1580(4 boats),9,73,0,0,1,0,0
Wolfpack WF1581(4 boats),2,12,1,1,1,0,0
Wolfpack WF1582(4 boats),3,14,0,1,0,0,0
Wolfpack WF1583(4 boats),6,64,0,0,0,0,0
Wolfpack WF1584(4 boats),3,19,0,0,1,0,0
Wolfpack WF1585(4 boats),4,26,0,0,0,0,0
Wolfpack WF1586(4 boats),4,26,0,0,0,0,0
Wolfpack WF1587(4 boats),11,73,0,0,1,0,0
Wolfpack WF1588(4 boats),5,26,1,0,1,0,0
Wolfpack WF1589(4 boats),4,25,1,0,0,0,0
Wolfpack WF1590(4 boats),2,9,3,0,0,1,1
Wolfpack WF1591(4 boats),6,45,1,0,0,0,0
Wolfpack WF1592(4 boats),9,54,0,0,0,0,0
Wolfpack WF1593(4 boats),1,7,2,0,2,1,1
Wolfpack WF1594(4 boats),3,22,1,0,0,1,1
Wolfpack WF1595(4 boats),1,7,2,0,2,1,1
Wolfpack WF1596(4 boats),5,39,0,0,0,0,0
Wolfpack WF1597(4 boats),0,0,2,0,0,0,0
Wolfpack WF1598(4 boats),4,21,0,0,0,0,0
Wolfpack WF1599(4 boats),1,6,1,0,2,0,0
Wolfpack WF1600(4 boats),2,22,0,0,0,0,0
Wolfpack WF1601(4 boats),5,25,0,0,0,0,0
Wolfpack WF1602(4 boats),2,17,2,0,2,1,1
Wolfpack WF1603(4 boats),6,61,0,0,0,0,0
Wolfpack WF1604(4 boats),2,12,0,0,0,0,0
Wolfpack WF1605(4 boats),5,22,0,0,1,0,0
Wolfpack WF1606(4 boats),2,13,1,0,0,0,0
Wolfpack WF1607(4 boats),5,32,1,0,0,0,0
Wolfpack WF1608(4 boats),2,10,1,0,1,1,1
Wolfpack WF1609(4 boats),2,9,4,0,0,1,1
Wolfpack WF1610(4 boats),4,29,0,0,0,0,0
Wolfpack WF1611(4 boats),3,15,2,0,0,0,0
Wolfpack WF1612(4 boats),2,18,0,0,1,0,0
Wolfpack WF1613(4 boats),4,41,0,0,0,0,0
Wolfpack WF1614(4 boats),2,18,0,0,0,0,0
Wolfpack WF1615(4 boats),5,35,0,0,0,0,0
Wolfpack WF1616(4 boats),2,10,0,0,0,0,0
Wolfpack WF1617(4 boats),4,23,0,0,0,0,0
Wolfpack WF1618(4 boats),5,35,0,0,0,0,0
Wolfpack WF1619(4 boats),6,40,1,0,0,1,1
Wolfpack WF1620(4 boats),2,22,0,0,0,0,0
Wolfpack WF1621(4 boats),10,57,0,0,0,0,0
Wolfpack WF1622(4 boats),2,9,2,1,0,1,1
Wolfpack WF1623(4 boats),6,44,0,0,0,0,0
Wolfpack WF1624(4 boats),8,40,0,0,0,0,0
Wolfpack WF1625(4 boats),7,61,0,0,0,0,0
Wolfpack WF1626(4 boats),5,33,1,1,0,0,0
Wolfpack WF1627(4 boats),7,42,0,0,0,0,0
Wolfpack WF1628(4 boats),1,7,2,0,0,0,0
Wolfpack WF1629(4 boats),4,34,1,0,0,1,1
Wolfpack WF1630(4 boats),5,37,0,0,0,0,0
Wolfpack WF1631(4 boats),3,18,0,0,0,0,0
Wolfpack WF1632(4 boats),2,9,1,0,0,0,0
Wolfpack WF1633(4 boats),3,29,0,0,0,0,0
Wolfpack WF1634(4 boats),2,12,0,0,0,0,0
Wolfpack WF1635(4 boats),5,29,0,1,1,0,0
Wolfpack WF1636(4 boats),5,28,0,0,0,0,0
Wolfpack WF1637(4 boats),1,4,4,0,0,2,2
Wolfpack WF1638(4 boats),1,12,1,0,2,0,0
Wolfpack WF1639(4 boats),7,31,0,0,1,0,0
Wolfpack WF1640(4 boats),6,58,0,0,0,0,0
Wolfpack WF1641(4 boats),5,33,0,0,0,0,0
Wolfpack WF1642(4 boats),5,31,0,0,0,0,0
Wolfpack WF1643(4 boats),3,16,1,1,0,0,0
Wolfpack WF1644(4 boats),1,10,1,0,0,0,0
Wolfpack WF1645(4 boats),2,7,0,0,0,0,0
Wolfpack WF1646(4 boats),5,38,0,0,0,0,0
Wolfpack WF1647(4 boats),7,44,2,0,0,1,1
Wolfpack WF1648(4 boats),3,24,0,0,0,0,0
Wolfpack WF1649(4 boats),7,59,0,0,0,0,0
Wolfpack WF1650(4 boats),3,16,1,0,1,0,0
Wolfpack WF1651(4 boats),2,9,0,0,0,0,0
Wolfpack WF1652(4 boats),4,28,2,0,1,2,2
Wolfpack WF1653(4 boats),5,31,0,0,0,0,0
Wolfpack WF1654(4 boats),4,30,1,0,0,0,0
Wolfpack WF1655(4 boats),5,29,0,0,0,0,0
Wolfpack WF1656(4 boats),4,30,0,0,0,0,0
Wolfpack WF1657(4 boats),2,14,1,0,1,0,0
Wolfpack WF1658(4 boats),3,19,0,0,0,0,0
Wolfpack WF1659(4 boats),4,21,1,0,0,0,0
Wolfpack WF1660(4 boats),4,32,0,0,0,0,0
Wolfpack WF1661(4 boats),8,42,0,0,0,0,0
Wolfpack WF1662(4 boats),7,39,1,0,0,0,0
Wolfpack WF1663(4 boats),0,0,2,1,0,2,2
Wolfpack WF1664(4 boats),4,31,0,0,2,0,0
Wolfpack WF1665(4 boats),11,45,0,0,0,0,0
Wolfpack WF1666(4 boats),3,27,0,0,0,0,0
Wolfpack WF1667(4 boats),6,54,0,0,0,0,0
Wolfpack WF1668(4 boats),7,47,0,0,0,0,0
Wolfpack WF1669(4 boats),7,41,1,0,0,0,0
Wolfpack WF1670(4 boats),5,36,1,0,2,1,1
Wolfpack WF1671(4 boats),4,16,1,0,0,0,0
Wolfpack WF1672(4 boats),6,44,0,0,1,0,0
Wolfpack WF1673(4 boats),3,17,0,0,0,0,0
Wolfpack WF1674(4 boats),3,21,0,0,0,0,0
Wolfpack WF1675(4 boats),5,35,0,0,0,0,0
Wolfpack WF1676(4 boats),4,27,0,0,0,0,0
Wolfpack WF1677(4 boats),5,15,1,0,0,0,0
Wolfpack WF1678(4 boats),4,21,1,0,1,0,0
Wolfpack WF1679(4 boats),3,14,0,0,0,0,0
Wolfpack WF1680(4 boats),6,29,0,0,0,0,0
Wolfpack WF1681(4 boats),4,26,0,0,0,0,0
Wolfpack WF1682(4 boats),3,13,1,0,1,0,0
Wolfpack WF1683(4 boats),3,22,0,0,0,0,0
Wolfpack WF1684(4 boats),5,34,1,0,0,0,0
Wolfpack WF1685(4 boats),3,18,1,0,0,1,1
Wolfpack WF1686(4 boats),5,31,0,0,1,0,0
Wolfpack WF1687(4 boats),4,21,0,0,0,0,0
Wolfpack WF1688(4 boats),7,34,0,0,0,0,0
Wolfpack WF1689(4 boats),3,20,1,0,1,0,0
Wolfpack WF1690(4 boats),7,25,0,0,0,0,0
Wolfpack WF1691(4 boats),4,16,1,0,1,0,0
Wolfpack WF1692(4 boats),3,18,0,0,0,0,0
Wolfpack WF1693(4 boats),4,24,0,0,0,0,0
Wolfpack WF1694(4 boats),5,41,1,0,0,1,1
Wolfpack WF1695(4 boats),3,17,0,1,0,0,0
Wolfpack WF1696(4 boats),1,10,2,0,1,1,1
Wolfpack WF1697(4 boats),4,22,1,0,0,0,0
Wolfpack WF1698(4 boats),5,21,0,0,0,0,0
Wolfpack WF1699(4 boats),7,51,0,0,0,0,0
Wolfpack WF1700(4 boats),2,12,1,0,1,0,0
Wolfpack WF1701(4 boats),6,31,1,0,2,0,0
Wolfpack WF1702(4 boats),1,7,1,0,0,0,0
Wolfpack WF1703(4 boats),8,49,0,0,0,0,0
Wolfpack WF1704(4 boats),5,29,0,1,1,0,0
Wolfpack WF1705(4 boats),4,25,1,0,0,1,1
Wolfpack WF1706(4 boats),6,36,0,0,0,0,0
Wolfpack WF1707(4 boats),2,13,0,1,1,0,0
Wolfpack WF1708(4 boats),3,13,0,0,0,0,0
Wolfpack WF1709(4 boats),8,38,1,0,1,0,0
Wolfpack WF1710(4 boats),4,20,0,0,0,0,0
Wolfpack WF1711(4 boats),3,14,0,1,2,0,0
Wolfpack WF1712(4 boats),4,31,0,1,0,0,0
Wolfpack WF1713(4 boats),0,0,2,1,0,1,1
Wolfpack WF1714(4 boats),4,27,1,0,0,1,1
Wolfpack WF1715(4 boats),6,40,0,0,0,0,0
Wolfpack WF1716(4 boats),1,7,1,1,0,1,1
Wolfpack WF1717(4 boats),6,41,0,0,0,0,0
Wolfpack WF1718(4 boats),5,34,0,0,0,0,0
Wolfpack WF1719(4 boats),7,41,2,0,0,0,0
Wolfpack WF1720(4 boats),6,36,0,0,0,0,0
Wolfpack WF1721(4 boats),6,39,0,0,0,0,0
Wolfpack WF1722(4 boats),4,22,0,0,0,0,0
Wolfpack WF1723(4 boats),5,38,2,0,1,0,0
Wolfpack WF1724(4 boats),5,27,1,0,0,0,0
Wolfpack WF1725(4 boats),2,17,3,0,0,0,0
Wolfpack WF1726(4 boats),5,34,1,0,0,0,0
Wolfpack WF1727(4 boats),8,45,0,0,0,0,0
Wolfpack WF1728(4 boats),8,52,0,0,0,0,0
Wolfpack WF1729(4 boats),2,9,1,0,1,0,0
Wolfpack WF1730(4 boats),4,21,1,0,1,0,0
Wolfpack WF1731(4 boats),2,10,2,0,0,1,1
Wolfpack WF1732(4 boats),8,48,0,0,1,0,0
Wolfpack WF1733(4 boats),6,39,0,0,0,0,0
Wolfpack WF1734(4 boats),1,5,1,0,0,0,0
Wolfpack WF1735(4 boats),6,30,1,0,1,0,0
Wolfpack WF1736(4 boats),4,27,2,0,0,1,1
Wolfpack WF1737(4 boats),10,56,0,0,0,0,0
Wolfpack WF1738(4 boats),2,14,0,0,0,0,0
Wolfpack WF1739(4 boats),3,20,0,0,0,0,0
Wolfpack WF1740(4 boats),7,46,0,0,0,0,0
Wolfpack WF1741(4 boats),5,29,0,0,0,0,0
Wolfpack WF1742(4 boats),7,60,0,0,0,0,0
Wolfpack WF1743(4 boats),5,31,0,0,0,0,0
Wolfpack WF1744(4 boats),5,32,0,0,2,0,0
Wolfpack WF1745(4 boats),7,53,0,0,0,0,0
Wolfpack WF1746(4 boats),6,35,0,0,0,0,0
Wolfpack WF1747(4 boats),2,16,0,0,0,0,0
Wolfpack WF1748(4 boats),2,12,2,0,1,0,0
Wolfpack WF1749(4 boats),4,25,1,0,0,1,1
Wolfpack WF1750(4 boats),7,34,0,0,0,0,0
Wolfpack WF1751(4 boats),5,32,0,0,0,0,0
Wolfpack WF1752(4 boats),7,52,0,0,0,0,0
Wolfpack WF1753(4 boats),6,27,1,0,0,0,0
Wolfpack WF1754(4 boats),2,12,3,0,0,1,1
Wolfpack WF1755(4 boats),3,22,1,0,0,0,0
Wolfpack WF1756(4 boats),1,8,0,0,1,0,0
Wolfpack WF1757(4 boats),2,21,2,0,1,0,0
Wolfpack WF1758(4 boats),5,32,0,0,0,0,0
Wolfpack WF1759(4 boats),6,40,0,0,0,0,0
Wolfpack WF1760(4 boats),0,0,1,0,1,1,1
Wolfpack WF1761(4 boats),2,18,0,0,0,0,0
Wolfpack WF1762(4 boats),0,0,1,0,1,0,0
Wolfpack WF1763(4 boats),6,37,0,0,1,0,0
Wolfpack WF1764(4 boats),2,19,2,0,1,1,1
Wolfpack WF1765(4 boats),7,45,1,0,1,0,0
Wolfpack WF1766(4 boats),6,40,0,0,0,0,0
Wolfpack WF1767(4 boats),4,27,0,0,1,0,0
Wolfpack WF1768(4 boats),8,63,0,0,0,0,0
Wolfpack WF1769(4 boats),8,52,0,0,0,0,0
Wolfpack WF1770(4 boats),4,24,1,0,1,0,0
Wolfpack WF1771(4 boats),6,27,0,0,1,0,0
Wolfpack WF1772(4 boats),5,24,0,0,0,0,0
Wolfpack WF1773(4 boats),1,8,1,1,1,0,0
Wolfpack WF1774(4 boats),3,24,1,0,1,0,0
Wolfpack WF1775(4 boats),3,17,2,0,1,0,0
Wolfpack WF1776(4 boats),5,22,1,0,1,0,0
Wolfpack WF1777(4 boats),4,29,0,0,1,0,0
Wolfpack WF1778(4 boats),1,8,2,0,2,1,1
Wolfpack WF1779(4 boats),5,30,1,0,2,0,0
Wolfpack WF1780(4 boats),3,9,1,0,1,0,0
Wolfpack WF1781(4 boats),3,18,2,0,0,0,0
Wolfpack WF1782(4 boats),7,43,1,0,0,0,0
Wolfpack WF1783(4 boats),7,47,0,0,0,0,0
Wolfpack WF1784(4 boats),6,43,0,0,0,0,0
Wolfpack WF1785(4 boats),9,40,0,0,0,0,0
Wolfpack WF1786(4 boats),6,30,0,0,1,0,0
Wolfpack WF1787(4 boats),1,7,0,0,1,0,0
Wolfpack WF1788(4 boats),6,45,1,0,0,0,0
Wolfpack WF1789(4 boats),3,17,2,1,0,0,0
Wolfpack WF1790(4 boats),3,20,0,0,0,0,0
Wolfpack WF1791(4 boats),2,17,2,0,0,1,1
Wolfpack WF1792(4 boats),3,12,0,0,0,0,0
Wolfpack WF1793(4 boats),2,13,3,0,0,0,0
Wolfpack WF1794(4 boats),5,36,1,0,1,1,1
Wolfpack WF1795(4 boats),1,8,1,0,1,0,0
Wolfpack WF1796(4 boats),4,24,0,0,0,0,0
Wolfpack WF1797(4 boats),7,45,1,0,1,1,1
Wolfpack WF1798(4 boats),5,28,0,0,0,0,0
Wolfpack WF1799(4 boats),2,12,0,0,1,0,0
Wolfpack WF1800(4 boats),0,0,4,0,0,0,0
Wolfpack WF1801(4 boats),4,19,1,2,0,1,1
Wolfpack WF1802(4 boats),2,18,1,0,3,0,0
Wolfpack WF1803(4 boats),3,22,1,0,0,0,0
Wolfpack WF1804(4 boats),1,5,2,1,1,0,0
Wolfpack WF1805(4 boats),6,45,0,0,0,0,0
Wolfpack WF1806(4 boats),1,7,1,0,0,0,0
Wolfpack WF1807(4 boats),6,52,0,0,0,0,0
Wolfpack WF1808(4 boats),1,7,1,2,0,0,0
Wolfpack WF1809(4 boats),2,15,1,0,0,1,1
Wolfpack WF1810(4 boats),3,23,0,1,0,0,0
Wolfpack WF1811(4 boats),5,23,1,1,1,0,0
Wolfpack WF1812(4 boats),6,27,1,1,0,1,1
Wolfpack WF1813(4 boats),5,23,0,0,0,0,0
Wolfpack WF1814(4 boats),5,27,0,0,0,0,0
Wolfpack WF1815(4 boats),10,49,0,0,0,0,0
Wolfpack WF1816(4 boats),4,31,0,0,0,0,0
Wolfpack WF1817(4 boats),3,16,0,1,1,0,0
Wolfpack WF1818(4 boats),4,24,0,0,0,0,0
Wolfpack WF1819(4 boats),8,38,0,0,0,0,0
Wolfpack WF1820(4 boats),5,25,0,0,0,0,0
Wolfpack WF1821(4 boats),2,10,1,0,1,0,0
Wolfpack WF1822(4 boats),3,18,0,0,1,0,0
Wolfpack WF1823(4 boats),6,28,0,0,0,0,0
Wolfpack WF1824(4 boats),1,4,2,0,0,1,1
Wolfpack WF1825(4 boats),6,36,0,0,0,0,0
Wolfpack WF1826(4 boats),3,18,0,0,0,0,0
Wolfpack WF1827(4 boats),2,16,0,0,1,0,0
Wolfpack WF1828(4 boats),5,34,0,0,1,0,0
Wolfpack WF1829(4 boats),7,35,2,0,0,1,1
Wolfpack WF1830(4 boats),7,47,0,0,0,0,0
Wolfpack WF1831(4 boats),5,37,0,0,0,0,0
Wolfpack WF1832(4 boats),5,14,0,0,0,0,0
Wolfpack WF1833(4 boats),4,30,1,1,0,0,0
Wolfpack WF1834(4 boats),4,24,0,0,0,0,0
Wolfpack WF1835(4 boats),2,12,2,0,1,0,0
Wolfpack WF1836(4 boats),4,21,0,0,0,0,0
Wolfpack WF1837(4 boats),11,70,0,0,0,0,0
Wolfpack WF1838(4 boats),2,12,2,0,1,1,1
Wolfpack WF1839(4 boats),9,67,1,0,0,0,0
Wolfpack WF1840(4 boats),4,18,0,0,0,0,0
Wolfpack WF1841(4 boats),5,26,0,0,0,0,0
Wolfpack WF1842(4 boats),0,0,0,0,1,0,0
Wolfpack WF1843(4 boats),11,60,0,0,0,0,0
Wolfpack WF1844(4 boats),5,29,0,0,0,0,0
Wolfpack WF1845(4 boats),5,29,0,0,0,0,0
Wolfpack WF1846(4 boats),5,28,1,0,1,0,0
Wolfpack WF1847(4 boats),6,34,2,0,0,1,1
Wolfpack WF1848(4 boats),2,16,1,0,1,1,1
Wolfpack WF1849(4 boats),5,36,0,0,0,0,0
Wolfpack WF1850(4 boats),4,20,0,0,0,0,0
Wolfpack WF1851(4 boats),2,28,0,0,1,0,0
Wolfpack WF1852(4 boats),10,61,0,0,0,0,0
Wolfpack WF1853(4 boats),2,12,2,0,0,1,1
Wolfpack WF1854(4 boats),2,22,0,0,0,0,0
Wolfpack WF1855(4 boats),1,2,3,0,0,1,1
Wolfpack WF1856(4 boats),1,10,0,0,0,0,0
Wolfpack WF1857(4 boats),6,53,1,0,0,0,0
Wolfpack WF1858(4 boats),3,30,1,0,0,0,0
Wolfpack WF1859(4 boats),5,57,0,0,0,0,0
Wolfpack WF1860(4 boats),3,21,2,0,0,0,0
Wolfpack WF1861(4 boats),6,56,0,0,0,0,0
Wolfpack WF1862(4 boats),3,19,3,0,0,0,0
Wolfpack WF1863(4 boats),1,4,1,0,0,1,1
Wolfpack WF1864(4 boats),4,20,0,0,0,0,0
Wolfpack WF1865(4 boats),5,27,0,0,0,0,0
Wolfpack WF1866(4 boats),2,13,0,0,1,0,0
Wolfpack WF1867(4 boats),1,4,2,0,0,0,0
Wolfpack WF1868(4 boats),6,47,0,0,0,0,0
Wolfpack WF1869(4 boats),6,33,0,0,0,0,0
Wolfpack WF1870(4 boats),7,57,0,1,0,0,0
Wolfpack WF1871(4 boats),5,21,0,0,0,0,0
Wolfpack WF1872(4 boats),2,12,0,0,0,0,0
Wolfpack WF1873(4 boats),1,5,2,1,0,1,1
Wolfpack WF1874(4 boats),4,23,1,1,0,0,0
Wolfpack WF1875(4 boats),6,40,1,0,0,0,0
Wolfpack WF1876(4 boats),2,23,0,0,0,0,0
Wolfpack WF1877(4 boats),7,30,0,0,1,0,0
Wolfpack WF1878(4 boats),4,24,2,0,0,0,0
Wolfpack WF1879(4 boats),2,16,3,0,0,1,1
Wolfpack WF1880(4 boats),5,27,0,0,0,0,0
Wolfpack WF1881(4 boats),8,55,0,0,0,0,0
Wolfpack WF1882(4 boats),6,43,3,0,0,0,0
Wolfpack WF1883(4 boats),4,36,0,0,0,0,0
Wolfpack WF1884(4 boats),2,16,0,1,1,0,0
Wolfpack WF1885(4 boats),4,30,0,0,1,0,0
Wolfpack WF1886(4 boats),5,23,2,1,0,0,0
Wolfpack WF1887(4 boats),3,9,1,0,0,0,0
Wolfpack WF1888(4 boats),2,8,3,0,1,1,1
Wolfpack WF1889(4 boats),3,14,1,0,0,0,0
Wolfpack WF1890(4 boats),3,20,1,0,1,0,0
