# name, tgt sunk, tgt tons, subsDmgd, subsSunk, subsSpotted, subsRTB, subsPromoted
U-1706(5-3-3),1,2,0,0,0,0,0
U-1707(5-3-3),0,0,0,0,0,0,0
U-1708(5-3-3),1,14,0,0,0,0,0
U-1709(5-3-3),0,0,0,0,0,0,0
U-1710(5-3-3),0,0,0,0,0,0,0
U-1711(5-3-3),1,2,0,0,0,0,0
U-1712(5-3-3),0,0,0,0,0,0,0
U-1713(5-3-3),2,8,0,0,0,0,0
U-1714(5-3-3),1,4,0,0,0,0,0
U-1715(5-3-3),1,6,0,0,0,0,0
U-1716(5-3-3),0,0,0,0,0,0,0
U-1717(5-3-3),3,13,1,0,0,1,1
U-1718(5-3-3),1,9,0,0,0,0,0
U-1719(5-3-3),0,0,0,0,0,0,0
U-1720(5-3-3),2,7,0,0,0,0,0
U-1721(5-3-3),1,4,0,0,0,0,0
U-1722(5-3-3),1,8,0,0,0,0,0
U-1723(5-3-3),1,9,1,0,0,0,0
U-1724(5-3-3),1,5,0,0,0,0,0
U-1725(5-3-3),1,8,0,0,0,0,0
U-1726(5-3-3),0,0,0,0,0,0,0
U-1727(5-3-3),0,0,0,0,0,0,0
U-1728(5-3-3),3,21,0,0,0,0,0
U-1729(5-3-3),1,5,0,0,0,0,0
U-1730(5-3-3),3,10,0,0,0,0,0
U-1731(5-3-3),2,12,0,0,0,0,0
U-1732(5-3-3),0,0,0,0,0,0,0
U-1733(5-3-3),2,13,0,0,0,0,0
U-1734(5-3-3),0,0,1,0,0,0,0
U-1735(5-3-3),2,19,0,0,0,0,0
U-1736(5-3-3),3,10,0,0,0,0,0
U-1737(5-3-3),2,13,0,0,0,0,0
U-1738(5-3-3),2,12,0,0,0,0,0
U-1739(5-3-3),3,15,0,0,0,0,0
U-1740(5-3-3),2,10,0,0,0,0,0
U-1741(5-3-3),2,5,0,0,0,0,0
U-1742(5-3-3),1,9,0,0,0,0,0
U-1743(5-3-3),1,5,0,0,0,0,0
U-1744(5-3-3),2,10,0,0,1,0,0
U-1745(5-3-3),0,0,1,0,0,0,0
U-1746(5-3-3),2,7,0,0,0,0,0
U-1747(5-3-3),3,20,0,0,0,0,0
U-1748(5-3-3),0,0,0,0,0,0,0
U-1749(5-3-3),3,10,0,0,0,0,0
U-1750(5-3-3),0,0,0,0,0,0,0
U-1751(5-3-3),1,8,0,0,1,0,0
U-1752(5-3-3),1,7,0,0,0,0,0
U-1753(5-3-3),2,7,0,0,0,0,0
U-1754(5-3-3),2,10,0,0,0,0,0
U-1755(5-3-3),1,5,0,0,0,0,0
U-1756(5-3-3),1,7,0,0,0,0,0
U-1757(5-3-3),0,0,0,0,0,0,0
U-1758(5-3-3),0,0,0,0,0,0,0
U-1759(5-3-3),0,0,0,0,0,0,0
U-1760(5-3-3),2,11,0,0,0,0,0
U-1761(5-3-3),1,5,0,0,0,0,0
U-1762(5-3-3),0,0,0,0,0,0,0
U-1763(5-3-3),1,7,0,0,0,0,0
U-1764(5-3-3),2,17,0,0,0,0,0
U-1765(5-3-3),1,8,1,0,0,0,0
U-1766(5-3-3),1,5,0,0,0,0,0
U-1767(5-3-3),1,5,0,0,0,0,0
U-1768(5-3-3),2,9,0,0,0,0,0
U-1769(5-3-3),1,9,0,0,0,0,0
U-1770(5-3-3),1,2,0,0,0,0,0
U-1771(5-3-3),0,0,0,0,0,0,0
U-1772(5-3-3),3,18,0,0,0,0,0
U-1773(5-3-3),3,8,0,0,0,0,0
U-1774(5-3-3),1,2,0,0,0,0,0
U-1775(5-3-3),0,0,0,0,0,0,0
U-1776(5-3-3),0,0,0,0,0,0,0
U-1777(5-3-3),1,10,0,0,0,0,0
U-1778(5-3-3),0,0,0,0,0,0,0
U-1779(5-3-3),2,6,0,0,0,0,0
U-1780(5-3-3),2,10,0,0,0,0,0
U-1781(5-3-3),1,7,0,0,0,0,0
U-1782(5-3-3),0,0,0,0,0,0,0
U-1783(5-3-3),0,0,0,0,0,0,0
U-1784(5-3-3),1,4,0,0,0,0,0
U-1785(5-3-3),0,0,0,0,0,0,0
U-1786(5-3-3),1,5,0,0,0,0,0
U-1787(5-3-3),0,0,0,0,0,0,0
U-1788(5-3-3),0,0,0,0,0,0,0
U-1789(5-3-3),2,7,0,0,0,0,0
U-1790(5-3-3),2,16,0,0,0,0,0
U-1791(5-3-3),1,5,0,0,0,0,0
U-1792(5-3-3),0,0,0,0,0,0,0
U-1793(5-3-3),1,2,0,0,0,0,0
U-1794(5-3-3),0,0,0,0,1,0,0
U-1795(5-3-3),0,0,0,0,0,0,0
U-1796(5-3-3),1,5,0,0,0,0,0
U-1797(5-3-3),2,12,0,0,0,0,0
U-1798(5-3-3),2,7,0,0,0,0,0
U-1799(5-3-3),0,0,0,0,1,0,0
U-1800(5-3-3),1,5,0,0,0,0,0
U-1801(5-3-3),2,6,0,0,0,0,0
U-1802(5-3-3),2,8,0,0,0,0,0
U-1803(5-3-3),1,5,0,0,0,0,0
U-1804(5-3-3),0,0,0,0,0,0,0
U-1805(5-3-3),0,0,0,0,0,0,0
U-1806(5-3-3),2,10,0,0,0,0,0
U-1807(5-3-3),3,11,0,0,0,0,0
U-1808(5-3-3),1,6,0,0,0,0,0
U-1809(5-3-3),2,8,0,0,0,0,0
U-1810(5-3-3),0,0,0,0,1,0,0
U-1811(5-3-3),0,0,0,0,0,0,0
U-1812(5-3-3),1,5,0,0,0,0,0
U-1813(5-3-3),3,16,0,0,0,0,0
U-1814(5-3-3),2,15,0,0,0,0,0
U-1815(5-3-3),1,2,0,0,0,0,0
U-1816(5-3-3),1,5,0,0,0,0,0
U-1817(5-3-3),1,7,0,0,0,0,0
U-1818(5-3-3),0,0,0,0,0,0,0
U-1819(5-3-3),1,5,0,0,0,0,0
U-1820(5-3-3),1,5,0,0,0,0,0
U-1821(5-3-3),1,4,0,0,0,0,0
U-1822(5-3-3),1,1,0,0,0,0,0
U-1823(5-3-3),1,4,0,0,0,0,0
U-1824(5-3-3),2,10,0,0,0,0,0
U-1825(5-3-3),1,5,0,0,0,0,0
U-1826(5-3-3),0,0,0,1,0,0,0
U-1827(5-3-3),0,0,1,0,0,0,0
U-1828(5-3-3),2,6,0,0,0,0,0
U-1829(5-3-3),1,5,0,1,0,0,0
U-1830(5-3-3),2,9,0,0,0,0,0
U-1831(5-3-3),1,3,0,0,0,0,0
U-1832(5-3-3),1,5,0,0,0,0,0
U-1833(5-3-3),2,9,0,0,1,0,0
U-1834(5-3-3),0,0,0,0,0,0,0
U-1835(5-3-3),1,4,0,0,0,0,0
U-1836(5-3-3),2,11,0,0,0,0,0
U-1837(5-3-3),3,10,0,0,0,0,0
U-1838(5-3-3),3,11,0,0,0,0,0
U-1839(5-3-3),1,6,0,0,0,0,0
U-1840(5-3-3),2,6,0,0,0,0,0
U-1841(5-3-3),2,7,0,0,0,0,0
U-1842(5-3-3),2,10,0,0,0,0,0
U-1843(5-3-3),1,2,1,0,0,1,1
U-1844(5-3-3),1,7,0,0,0,0,0
U-1845(5-3-3),1,2,1,0,0,0,0
U-1846(5-3-3),2,14,0,0,0,0,0
U-1847(5-3-3),1,7,0,0,0,0,0
U-1848(5-3-3),1,4,0,0,1,0,0
U-1849(5-3-3),1,2,0,0,1,0,0
U-1850(5-3-3),1,11,0,0,0,0,0
U-1851(5-3-3),1,3,0,0,0,0,0
U-1852(5-3-3),1,5,0,0,0,0,0
U-1853(5-3-3),1,5,1,0,0,0,0
U-1854(5-3-3),1,5,0,0,0,0,0
U-1855(5-3-3),2,17,0,0,0,0,0
U-1856(5-3-3),1,7,0,0,0,0,0
U-1857(5-3-3),2,14,0,0,0,0,0
U-1858(5-3-3),0,0,0,0,0,0,0
U-1859(5-3-3),0,0,0,0,0,0,0
U-1860(5-3-3),0,0,0,0,0,0,0
U-1861(5-3-3),0,0,0,0,0,0,0
U-1862(5-3-3),0,0,0,0,0,0,0
U-1863(5-3-3),3,20,0,0,0,0,0
U-1864(5-3-3),1,7,0,0,0,0,0
U-1865(5-3-3),1,6,0,0,0,0,0
U-1866(5-3-3),2,15,0,0,0,0,0
U-1867(5-3-3),0,0,0,0,0,0,0
U-1868(5-3-3),1,9,0,0,0,0,0
U-1869(5-3-3),1,9,0,0,0,0,0
U-1870(5-3-3),3,17,0,0,0,0,0
U-1871(5-3-3),0,0,1,0,0,0,0
U-1872(5-3-3),0,0,0,0,0,0,0
U-1873(5-3-3),1,4,0,0,0,0,0
U-1874(5-3-3),2,13,0,0,0,0,0
U-1875(5-3-3),1,2,0,0,0,0,0
U-1876(5-3-3),2,10,0,0,1,0,0
U-1877(5-3-3),0,0,0,0,0,0,0
U-1878(5-3-3),2,14,0,0,0,0,0
U-1879(5-3-3),0,0,0,0,0,0,0
U-1880(5-3-3),1,8,0,0,0,0,0
U-1881(5-3-3),0,0,0,0,0,0,0
U-1882(5-3-3),2,10,0,0,0,0,0
U-1883(5-3-3),2,9,0,0,0,0,0
U-1884(5-3-3),1,5,0,0,0,0,0
U-1885(5-3-3),1,7,0,0,0,0,0
U-1886(5-3-3),1,5,0,0,0,0,0
U-1887(5-3-3),1,5,0,0,0,0,0
U-1888(5-3-3),2,10,0,0,0,0,0
U-1889(5-3-3),1,10,0,0,0,0,0
U-1890(5-3-3),0,0,1,0,0,0,0
U-1891(5-3-3),1,3,0,0,0,0,0
U-1892(5-3-3),1,5,0,0,0,0,0
U-1893(5-3-3),1,5,0,0,0,0,0
U-1894(5-3-3),1,5,0,0,0,0,0
U-1895(5-3-3),2,14,0,0,0,0,0
U-1896(5-3-3),2,12,0,0,0,0,0
U-1897(5-3-3),1,6,0,0,0,0,0
U-1898(5-3-3),1,4,0,0,0,0,0
U-1899(5-3-3),0,0,1,0,0,0,0
U-1900(5-3-3),2,6,0,0,0,0,0
U-1901(5-3-3),1,2,0,0,0,0,0
U-1902(5-3-3),0,0,0,0,0,0,0
U-1903(5-3-3),3,12,0,0,0,0,0
U-1904(5-3-3),0,0,0,0,0,0,0
U-1905(5-3-3),1,7,0,0,0,0,0
U-1906(5-3-3),0,0,0,0,0,0,0
U-1907(5-3-3),1,2,0,0,0,0,0
U-1908(5-3-3),1,4,0,0,0,0,0
U-1909(5-3-3),2,3,0,0,0,0,0
U-1910(5-3-3),0,0,1,0,0,1,1
U-1911(5-3-3),1,8,0,0,0,0,0
U-1912(5-3-3),0,0,1,0,0,0,0
U-1913(5-3-3),3,8,0,0,0,0,0
U-1914(5-3-3),1,2,0,0,0,0,0
U-1915(5-3-3),0,0,1,0,0,0,0
U-1916(5-3-3),0,0,0,0,0,0,0
U-1917(5-3-3),0,0,0,0,0,0,0
U-1918(5-3-3),1,7,0,0,0,0,0
U-1919(5-3-3),3,11,0,0,0,0,0
U-1920(5-3-3),3,14,0,0,0,0,0
U-1921(5-3-3),0,0,0,0,0,0,0
U-1922(5-3-3),1,20,0,0,0,0,0
U-1923(5-3-3),0,0,0,0,1,0,0
U-1924(5-3-3),2,13,0,0,0,0,0
U-1925(5-3-3),3,19,0,0,0,0,0
U-1926(5-3-3),3,20,0,0,0,0,0
U-1927(5-3-3),1,4,0,0,0,0,0
U-1928(5-3-3),1,10,0,0,0,0,0
U-1929(5-3-3),1,1,0,0,0,0,0
U-1930(5-3-3),2,12,0,0,0,0,0
U-1931(5-3-3),2,10,0,0,0,0,0
U-1932(5-3-3),2,8,0,0,0,0,0
U-1933(5-3-3),1,2,0,0,0,0,0
U-1934(5-3-3),2,6,0,0,0,0,0
U-1935(5-3-3),2,7,0,0,0,0,0
U-1936(5-3-3),1,6,0,0,0,0,0
U-1937(5-3-3),1,4,0,0,1,0,0
U-1938(5-3-3),1,5,0,0,0,0,0
U-1939(5-3-3),1,2,0,0,0,0,0
U-1940(5-3-3),1,4,0,0,0,0,0
U-1941(5-3-3),2,15,0,0,0,0,0
U-1942(5-3-3),0,0,0,0,0,0,0
U-1943(5-3-3),1,4,0,0,0,0,0
U-1944(5-3-3),3,15,0,0,0,0,0
U-1945(5-3-3),1,7,0,0,0,0,0
U-1946(5-3-3),2,6,0,0,0,0,0
U-1947(5-3-3),3,14,0,0,0,0,0
U-1948(5-3-3),1,4,0,0,0,0,0
U-1949(5-3-3),0,0,0,0,0,0,0
U-1950(5-3-3),0,0,0,0,0,0,0
U-1951(5-3-3),2,15,0,0,0,0,0
U-1952(5-3-3),0,0,0,0,0,0,0
U-1953(5-3-3),0,0,1,0,0,0,0
U-1954(5-3-3),1,5,0,0,0,0,0
U-1955(5-3-3),1,4,0,0,0,0,0
U-1956(5-3-3),1,5,0,0,0,0,0
U-1957(5-3-3),0,0,0,0,0,0,0
U-1958(5-3-3),2,16,0,0,0,0,0
U-1959(5-3-3),3,17,0,0,0,0,0
U-1960(5-3-3),1,6,0,0,0,0,0
U-1961(5-3-3),0,0,1,0,0,0,0
U-1962(5-3-3),2,5,0,0,0,0,0
U-1963(5-3-3),2,7,1,0,0,0,0
U-1964(5-3-3),2,13,0,0,0,0,0
U-1965(5-3-3),1,4,0,0,0,0,0
U-1966(5-3-3),2,10,0,0,0,0,0
U-1967(5-3-3),2,12,0,0,0,0,0
U-1968(5-3-3),0,0,0,0,0,0,0
U-1969(5-3-3),3,15,0,0,0,0,0
U-1970(5-3-3),1,5,0,0,0,0,0
U-1971(5-3-3),1,5,0,0,0,0,0
U-1972(5-3-3),2,11,0,0,0,0,0
U-1973(5-3-3),1,5,0,0,0,0,0
U-1974(5-3-3),2,11,0,0,0,0,0
U-1975(5-3-3),2,9,0,0,0,0,0
U-1976(5-3-3),2,9,0,0,0,0,0
U-1977(5-3-3),2,11,0,0,0,0,0
U-1978(5-3-3),1,4,0,0,0,0,0
U-1979(5-3-3),0,0,0,0,0,0,0
U-1980(5-3-3),1,5,0,0,0,0,0
U-1981(5-3-3),1,3,0,0,0,0,0
U-1982(5-3-3),3,16,0,0,0,0,0
U-1983(5-3-3),0,0,0,0,0,0,0
U-1984(5-3-3),1,5,0,0,0,0,0
U-1985(5-3-3),0,0,0,0,0,0,0
U-1986(5-3-3),1,4,0,0,0,0,0
U-1987(5-3-3),1,4,0,0,0,0,0
U-1988(5-3-3),3,14,0,0,0,0,0
U-1989(5-3-3),0,0,0,0,0,0,0
U-1990(5-3-3),0,0,0,0,0,0,0
U-1991(5-3-3),3,13,0,0,0,0,0
U-1992(5-3-3),4,15,0,0,0,0,0
U-1993(5-3-3),1,2,0,0,0,0,0
U-1994(5-3-3),2,9,0,0,0,0,0
U-1995(5-3-3),1,7,0,0,0,0,0
U-1996(5-3-3),4,11,0,0,0,0,0
U-1997(5-3-3),1,10,0,0,0,0,0
U-1998(5-3-3),2,13,0,0,0,0,0
U-1999(5-3-3),0,0,1,0,0,0,0
